node_id	species	protocol	label	split	seed	baseline_pred_label	esm2_pred_label	baseline_pred_score	esm2_pred_score	transition	transition_display
S000001338	scerevisiae	scerevisiae	0	test	1029	1	0	0.6650688648223877	0.4015520215034485	FP_to_TN_corrected	FP_to_TN_corrected
S000001339	scerevisiae	scerevisiae	0	test	1029	0	0	0.0050679263658821	1.0307261710806871e-08	TN_stable	TN_stable
S000001349	scerevisiae	scerevisiae	0	test	1029	0	0	0.0067880637943744	2.570025208115112e-05	TN_stable	TN_stable
S000001353	scerevisiae	scerevisiae	1	test	1029	1	1	0.9520771503448486	0.993880033493042	TP_stable	TP_stable
S000001354	scerevisiae	scerevisiae	0	test	1029	0	0	0.0180392954498529	9.258254067390226e-06	TN_stable	TN_stable
S000001358	scerevisiae	scerevisiae	0	test	1029	1	0	0.8254136443138123	0.0181587804108858	FP_to_TN_corrected	FP_to_TN_corrected
S000001366	scerevisiae	scerevisiae	1	test	1029	1	1	0.7665308117866516	0.5209197998046875	TP_stable	TP_stable
S000001373	scerevisiae	scerevisiae	0	test	1029	0	0	0.0085815377533435	1.634344073409011e-07	TN_stable	TN_stable
S000001380	scerevisiae	scerevisiae	1	test	1029	0	0	0.4153843224048614	0.0017534188227728	FN_persistent	persistent_FN
S000001391	scerevisiae	scerevisiae	1	test	1029	0	1	0.2787912487983703	0.9226964712142944	FN_to_TP_rescued	FN_to_TP_rescued
S000001392	scerevisiae	scerevisiae	0	test	1029	0	0	0.0164911057800054	0.0137346452102065	TN_stable	TN_stable
S000001395	scerevisiae	scerevisiae	0	test	1029	1	0	0.5567600727081299	0.1174778193235397	FP_to_TN_corrected	FP_to_TN_corrected
S000001396	scerevisiae	scerevisiae	0	test	1029	0	0	0.3640731275081634	0.0009818120161071	TN_stable	TN_stable
S000001397	scerevisiae	scerevisiae	0	test	1029	0	0	0.0240997746586799	0.0001494320458732	TN_stable	TN_stable
S000001405	scerevisiae	scerevisiae	1	test	1029	1	1	0.9641907215118408	0.9672505259513856	TP_stable	TP_stable
S000001409	scerevisiae	scerevisiae	1	test	1029	0	0	0.1116514727473259	0.0079149408265948	FN_persistent	persistent_FN
S000001412	scerevisiae	scerevisiae	1	test	1029	1	1	0.8818714618682861	0.9955034852027892	TP_stable	TP_stable
S000001416	scerevisiae	scerevisiae	0	test	1029	0	0	0.0519242472946643	0.129348948597908	TN_stable	TN_stable
S000001417	scerevisiae	scerevisiae	0	test	1029	0	0	0.0232313126325607	0.0041223433800041	TN_stable	TN_stable
S000001419	scerevisiae	scerevisiae	0	test	1029	0	0	0.0075140902772545	5.109304197503661e-07	TN_stable	TN_stable
S000001424	scerevisiae	scerevisiae	0	test	1029	0	0	0.1464739739894867	4.381973667477723e-06	TN_stable	TN_stable
S000001442	scerevisiae	scerevisiae	0	test	1029	0	0	0.20673368871212	0.0179224982857704	TN_stable	TN_stable
S000001446	scerevisiae	scerevisiae	0	test	1029	0	0	0.0804438292980194	3.2056627219390066e-07	TN_stable	TN_stable
S000001451	scerevisiae	scerevisiae	1	test	1029	1	1	0.8457238674163818	0.848400890827179	TP_stable	TP_stable
S000001453	scerevisiae	scerevisiae	0	test	1029	0	0	0.0166379157453775	0.0012507996289059	TN_stable	TN_stable
S000001455	scerevisiae	scerevisiae	0	test	1029	0	0	7.970239494170528e-06	2.0166432967982932e-09	TN_stable	TN_stable
S000001461	scerevisiae	scerevisiae	1	test	1029	1	1	0.8797113299369812	0.9953378438949584	TP_stable	TP_stable
S000001472	scerevisiae	scerevisiae	0	test	1029	0	0	0.4064764082431793	0.0012768782908096	TN_stable	TN_stable
S000001484	scerevisiae	scerevisiae	0	test	1029	0	0	0.3481441438198089	0.0279092658311128	TN_stable	TN_stable
S000001494	scerevisiae	scerevisiae	0	test	1029	0	0	0.1387940347194671	0.0051541533321142	TN_stable	TN_stable
S000001496	scerevisiae	scerevisiae	1	test	1029	1	1	0.8586106300354004	0.9968133568763732	TP_stable	TP_stable
S000001497	scerevisiae	scerevisiae	1	test	1029	1	1	0.915732204914093	0.9951810240745544	TP_stable	TP_stable
S000001500	scerevisiae	scerevisiae	0	test	1029	1	1	0.9125920534133912	0.9057868719100952	FP_persistent	persistent_FP
S000001507	scerevisiae	scerevisiae	1	test	1029	1	0	0.8279597759246826	0.4611377120018005	TP_to_FN_regressed	TP_to_FN_regressed
S000001510	scerevisiae	scerevisiae	0	test	1029	1	0	0.6987038850784302	0.2581326961517334	FP_to_TN_corrected	FP_to_TN_corrected
S000001523	scerevisiae	scerevisiae	0	test	1029	1	1	0.7337632179260254	0.8761727809906006	FP_persistent	persistent_FP
S000001532	scerevisiae	scerevisiae	1	test	1029	1	1	0.7367379069328308	0.7250202298164368	TP_stable	TP_stable
S000001533	scerevisiae	scerevisiae	0	test	1029	0	0	0.0116557516157627	0.004744317382574	TN_stable	TN_stable
S000001542	scerevisiae	scerevisiae	1	test	1029	1	1	0.8948677182197571	0.8521949052810669	TP_stable	TP_stable
S000001543	scerevisiae	scerevisiae	1	test	1029	0	0	0.2105327844619751	0.0021080281585454	FN_persistent	persistent_FN
S000001548	scerevisiae	scerevisiae	0	test	1029	0	0	0.0550486780703067	0.1184216812252998	TN_stable	TN_stable
S000001552	scerevisiae	scerevisiae	0	test	1029	0	0	0.4953951835632324	0.3437703251838684	TN_stable	TN_stable
S000001555	scerevisiae	scerevisiae	0	test	1029	0	0	0.1166363582015037	1.5739769878564402e-05	TN_stable	TN_stable
S000001556	scerevisiae	scerevisiae	0	test	1029	0	0	0.4093542993068695	0.2520963847637176	TN_stable	TN_stable
S000001561	scerevisiae	scerevisiae	1	test	1029	1	1	0.9123690128326416	0.899861216545105	TP_stable	TP_stable
S000001564	scerevisiae	scerevisiae	0	test	1029	1	0	0.6076500415802002	0.1877849102020263	FP_to_TN_corrected	FP_to_TN_corrected
S000001567	scerevisiae	scerevisiae	0	test	1029	1	0	0.6714134216308594	0.0140561312437057	FP_to_TN_corrected	FP_to_TN_corrected
S000001568	scerevisiae	scerevisiae	0	test	1029	0	0	0.2831332981586456	0.0013183056144043	TN_stable	TN_stable
S000001575	scerevisiae	scerevisiae	0	test	1029	0	0	0.0817050486803054	0.0013395687565207	TN_stable	TN_stable
S000001576	scerevisiae	scerevisiae	0	test	1029	0	0	2.054656761174556e-05	6.112265641539105e-14	TN_stable	TN_stable
S000001586	scerevisiae	scerevisiae	0	test	1029	0	0	0.1059647724032402	0.0020528114400804	TN_stable	TN_stable
S000001589	scerevisiae	scerevisiae	0	test	1029	0	0	0.2499081790447235	2.641037826833781e-05	TN_stable	TN_stable
S000001599	scerevisiae	scerevisiae	0	test	1029	0	0	0.1297454088926315	0.0014087026938796	TN_stable	TN_stable
S000001600	scerevisiae	scerevisiae	0	test	1029	0	1	0.4181540608406067	0.5019190311431885	TN_to_FP_regressed	TN_to_FP_regressed
S000001617	scerevisiae	scerevisiae	0	test	1029	1	0	0.6713550090789795	0.011955589056015	FP_to_TN_corrected	FP_to_TN_corrected
S000001624	scerevisiae	scerevisiae	1	test	1029	0	0	0.0438237823545932	0.0003108780074398	FN_persistent	persistent_FN
S000001633	scerevisiae	scerevisiae	0	test	1029	0	0	0.1286079436540603	2.125170249200892e-05	TN_stable	TN_stable
S000001645	scerevisiae	scerevisiae	0	test	1029	0	0	0.0110027994960546	9.136049811786506e-06	TN_stable	TN_stable
S000001657	scerevisiae	scerevisiae	0	test	1029	0	0	0.0004286392941139	6.649955031079458e-10	TN_stable	TN_stable
S000001658	scerevisiae	scerevisiae	0	test	1029	0	0	0.0842046737670898	2.8205579383211443e-06	TN_stable	TN_stable
S000001664	scerevisiae	scerevisiae	0	test	1029	1	0	0.5670880675315857	0.0161873344331979	FP_to_TN_corrected	FP_to_TN_corrected
S000001665	scerevisiae	scerevisiae	1	test	1029	1	0	0.5453106760978699	0.0400401391088962	TP_to_FN_regressed	TP_to_FN_regressed
S000001667	scerevisiae	scerevisiae	0	test	1029	1	0	0.6976404190063477	0.0307572204619646	FP_to_TN_corrected	FP_to_TN_corrected
S000001670	scerevisiae	scerevisiae	0	test	1029	0	0	0.0022958673071116	1.7142698425232084e-06	TN_stable	TN_stable
S000001677	scerevisiae	scerevisiae	0	test	1029	1	0	0.5666184425354004	0.2330958247184753	FP_to_TN_corrected	FP_to_TN_corrected
S000001692	scerevisiae	scerevisiae	0	test	1029	0	0	0.0448473431169986	0.000261417531874	TN_stable	TN_stable
S000001694	scerevisiae	scerevisiae	0	test	1029	0	0	0.3723354637622833	0.0003443032910581	TN_stable	TN_stable
S000001697	scerevisiae	scerevisiae	0	test	1029	0	0	0.2594748735427856	0.0271138194948434	TN_stable	TN_stable
S000001701	scerevisiae	scerevisiae	0	test	1029	0	0	0.0010457823518663	4.309201813157415e-06	TN_stable	TN_stable
S000001705	scerevisiae	scerevisiae	0	test	1029	0	0	0.0360828042030334	0.0214941911399364	TN_stable	TN_stable
S000001717	scerevisiae	scerevisiae	0	test	1029	0	0	0.0004248052136972	5.660244278260507e-05	TN_stable	TN_stable
S000001734	scerevisiae	scerevisiae	0	test	1029	1	1	0.7593519687652588	0.6743496656417847	FP_persistent	persistent_FP
S000001747	scerevisiae	scerevisiae	0	test	1029	0	0	0.0443840101361274	0.0569114983081817	TN_stable	TN_stable
S000001752	scerevisiae	scerevisiae	0	test	1029	0	0	0.3309072256088257	0.0080477418377995	TN_stable	TN_stable
S000001770	scerevisiae	scerevisiae	1	test	1029	1	1	0.9639317393302916	0.99405437707901	TP_stable	TP_stable
S000001771	scerevisiae	scerevisiae	1	test	1029	1	1	0.8172632455825806	0.9821632504463196	TP_stable	TP_stable
S000001778	scerevisiae	scerevisiae	0	test	1029	0	0	0.2822609841823578	0.0005090633640065	TN_stable	TN_stable
S000001791	scerevisiae	scerevisiae	1	test	1029	1	1	0.6757237315177917	0.9971235394477844	TP_stable	TP_stable
S000001798	scerevisiae	scerevisiae	0	test	1029	0	0	0.3446331620216369	0.0001653800572967	TN_stable	TN_stable
S000001800	scerevisiae	scerevisiae	0	test	1029	1	0	0.90035080909729	0.0022918798495084	FP_to_TN_corrected	FP_to_TN_corrected
S000001802	scerevisiae	scerevisiae	0	test	1029	1	0	0.5709043145179749	0.0129800541326403	FP_to_TN_corrected	FP_to_TN_corrected
S000001808	scerevisiae	scerevisiae	0	test	1029	0	0	0.3336209654808044	9.001121981100368e-08	TN_stable	TN_stable
S000001813	scerevisiae	scerevisiae	0	test	1029	0	0	0.0012455566320568	4.238501460918087e-08	TN_stable	TN_stable
S000001814	scerevisiae	scerevisiae	0	test	1029	0	0	0.002647541463375	3.097535783425087e-09	TN_stable	TN_stable
S000001839	scerevisiae	scerevisiae	0	test	1029	0	0	0.0001857264142017	2.569453272371902e-07	TN_stable	TN_stable
S000001840	scerevisiae	scerevisiae	0	test	1029	0	0	0.0430166088044643	0.0007109091384336	TN_stable	TN_stable
S000001841	scerevisiae	scerevisiae	0	test	1029	0	0	0.0113244149833917	0.00018207001267	TN_stable	TN_stable
S000001845	scerevisiae	scerevisiae	0	test	1029	0	0	0.2381683886051178	0.0112134627997875	TN_stable	TN_stable
S000001867	scerevisiae	scerevisiae	0	test	1029	0	0	0.1004558876156807	1.4696229300170671e-05	TN_stable	TN_stable
S000001869	scerevisiae	scerevisiae	0	test	1029	0	0	0.2864281237125397	0.2238007932901382	TN_stable	TN_stable
S000001874	scerevisiae	scerevisiae	0	test	1029	0	0	0.0131934005767107	0.0007247317698784	TN_stable	TN_stable
S000001876	scerevisiae	scerevisiae	0	test	1029	1	0	0.706725001335144	0.0320496186614036	FP_to_TN_corrected	FP_to_TN_corrected
S000001882	scerevisiae	scerevisiae	0	test	1029	0	0	0.0055562946945428	1.7790577899745585e-08	TN_stable	TN_stable
S000001884	scerevisiae	scerevisiae	0	test	1029	0	0	0.3465564548969269	3.969881436205469e-05	TN_stable	TN_stable
S000001890	scerevisiae	scerevisiae	0	test	1029	0	0	0.1344235092401504	0.0080200023949146	TN_stable	TN_stable
S000001891	scerevisiae	scerevisiae	0	test	1029	0	0	0.4852283298969269	0.0001051323997671	TN_stable	TN_stable
S000001910	scerevisiae	scerevisiae	0	test	1029	0	0	0.0230216067284345	0.0026681951712816	TN_stable	TN_stable
S000001914	scerevisiae	scerevisiae	0	test	1029	0	0	0.026294931769371	0.0018921680748462	TN_stable	TN_stable
S000001918	scerevisiae	scerevisiae	0	test	1029	0	0	0.0011548514012247	9.275389701093872e-13	TN_stable	TN_stable
S000001919	scerevisiae	scerevisiae	0	test	1029	0	0	0.1311637610197067	3.120342626061756e-06	TN_stable	TN_stable
S000001922	scerevisiae	scerevisiae	0	test	1029	0	0	0.0087961172685027	1.652224490555909e-08	TN_stable	TN_stable
S000001935	scerevisiae	scerevisiae	0	test	1029	0	0	0.0810054987668991	1.1606722182477824e-05	TN_stable	TN_stable
S000001936	scerevisiae	scerevisiae	0	test	1029	0	0	0.0775401666760444	0.0777129605412483	TN_stable	TN_stable
S000001939	scerevisiae	scerevisiae	0	test	1029	1	1	0.8415226936340332	0.9387686848640442	FP_persistent	persistent_FP
S000001948	scerevisiae	scerevisiae	1	test	1029	1	1	0.7233344316482544	0.5435556769371033	TP_stable	TP_stable
S000002154	scerevisiae	scerevisiae	0	test	1029	0	0	0.0011666651116684	5.492303856158288e-08	TN_stable	TN_stable
S000002171	scerevisiae	scerevisiae	0	test	1029	0	0	0.4606407880783081	0.000737598631531	TN_stable	TN_stable
S000002172	scerevisiae	scerevisiae	1	test	1029	1	0	0.8008334040641785	0.41523277759552	TP_to_FN_regressed	TP_to_FN_regressed
S000002173	scerevisiae	scerevisiae	1	test	1029	1	0	0.7197564840316772	0.0180905200541019	TP_to_FN_regressed	TP_to_FN_regressed
S000002177	scerevisiae	scerevisiae	0	test	1029	0	0	0.4754346013069153	0.0238303411751985	TN_stable	TN_stable
S000002178	scerevisiae	scerevisiae	0	test	1029	0	0	0.4510473906993866	0.0001421163033228	TN_stable	TN_stable
S000002193	scerevisiae	scerevisiae	0	test	1029	0	0	0.1809546649456024	0.0119685614481568	TN_stable	TN_stable
S000002195	scerevisiae	scerevisiae	0	test	1029	0	0	0.0020125389564782	5.4040192459803285e-12	TN_stable	TN_stable
S000002200	scerevisiae	scerevisiae	0	test	1029	1	1	0.7506698369979858	0.5839887857437134	FP_persistent	persistent_FP
S000002205	scerevisiae	scerevisiae	0	test	1029	0	0	0.4916539788246155	0.1163244321942329	TN_stable	TN_stable
S000002221	scerevisiae	scerevisiae	0	test	1029	1	1	0.8967013359069824	0.994153082370758	FP_persistent	persistent_FP
S000002227	scerevisiae	scerevisiae	0	test	1029	0	0	0.0127003025263547	3.2011068795689823e-10	TN_stable	TN_stable
S000002232	scerevisiae	scerevisiae	0	test	1029	1	0	0.8956552743911743	0.0492011196911335	FP_to_TN_corrected	FP_to_TN_corrected
S000002233	scerevisiae	scerevisiae	0	test	1029	1	0	0.5941247940063477	0.354905366897583	FP_to_TN_corrected	FP_to_TN_corrected
S000002236	scerevisiae	scerevisiae	0	test	1029	0	0	0.0672638043761253	3.816680418822216e-06	TN_stable	TN_stable
S000002238	scerevisiae	scerevisiae	0	test	1029	0	0	0.1432271152734756	0.0155926104635	TN_stable	TN_stable
S000002241	scerevisiae	scerevisiae	0	test	1029	0	1	0.2739920914173126	0.8185551762580872	TN_to_FP_regressed	TN_to_FP_regressed
S000002246	scerevisiae	scerevisiae	0	test	1029	0	0	0.3554088175296783	0.0007663717260584	TN_stable	TN_stable
S000002256	scerevisiae	scerevisiae	1	test	1029	1	1	0.9386081099510192	0.7988439798355103	TP_stable	TP_stable
S000002261	scerevisiae	scerevisiae	1	test	1029	1	1	0.8642672300338745	0.991465389728546	TP_stable	TP_stable
S000002273	scerevisiae	scerevisiae	0	test	1029	1	0	0.888818621635437	0.0020813378505408	FP_to_TN_corrected	FP_to_TN_corrected
S000002275	scerevisiae	scerevisiae	0	test	1029	0	0	0.2523199021816253	0.0388215817511081	TN_stable	TN_stable
S000002279	scerevisiae	scerevisiae	0	test	1029	1	0	0.5839232206344604	0.1217575073242187	FP_to_TN_corrected	FP_to_TN_corrected
S000002284	scerevisiae	scerevisiae	1	test	1029	1	1	0.5366058349609375	0.9191861748695374	TP_stable	TP_stable
S000002286	scerevisiae	scerevisiae	0	test	1029	0	0	0.0990988165140152	0.0012413681251928	TN_stable	TN_stable
S000002298	scerevisiae	scerevisiae	1	test	1029	1	0	0.7454893589019775	0.0239691734313964	TP_to_FN_regressed	TP_to_FN_regressed
S000002312	scerevisiae	scerevisiae	1	test	1029	1	1	0.9122170805931092	0.9949192404747008	TP_stable	TP_stable
S000002319	scerevisiae	scerevisiae	0	test	1029	1	1	0.8073376417160034	0.9439020156860352	FP_persistent	persistent_FP
S000002323	scerevisiae	scerevisiae	1	test	1029	1	0	0.9281837344169616	0.0905243381857872	TP_to_FN_regressed	TP_to_FN_regressed
S000002327	scerevisiae	scerevisiae	0	test	1029	0	0	0.1696421355009079	0.0016976188635453	TN_stable	TN_stable
S000002329	scerevisiae	scerevisiae	0	test	1029	0	0	0.0542616546154022	0.0019076983444392	TN_stable	TN_stable
S000002334	scerevisiae	scerevisiae	0	test	1029	1	0	0.7689058184623718	0.0149272652342915	FP_to_TN_corrected	FP_to_TN_corrected
S000002337	scerevisiae	scerevisiae	0	test	1029	0	0	0.4457140564918518	0.0268988832831382	TN_stable	TN_stable
S000002338	scerevisiae	scerevisiae	0	test	1029	0	0	0.0120503902435302	3.515984417390428e-06	TN_stable	TN_stable
S000002343	scerevisiae	scerevisiae	0	test	1029	0	0	0.0002281437919009	7.757139115077695e-13	TN_stable	TN_stable
S000002353	scerevisiae	scerevisiae	0	test	1029	0	0	0.0060953521169722	0.000681921665091	TN_stable	TN_stable
S000002356	scerevisiae	scerevisiae	0	test	1029	0	0	0.0087554100900888	2.19464363908628e-05	TN_stable	TN_stable
S000002378	scerevisiae	scerevisiae	0	test	1029	1	0	0.6717936396598816	0.2568018734455108	FP_to_TN_corrected	FP_to_TN_corrected
S000002389	scerevisiae	scerevisiae	0	test	1029	0	0	0.2816916406154632	0.097941480576992	TN_stable	TN_stable
S000002391	scerevisiae	scerevisiae	0	test	1029	0	0	0.0173913035541772	6.433501312130829e-06	TN_stable	TN_stable
S000002400	scerevisiae	scerevisiae	0	test	1029	0	0	0.015056730248034	9.58387090577162e-07	TN_stable	TN_stable
S000002409	scerevisiae	scerevisiae	1	test	1029	1	1	0.8463976383209229	0.9622104167938232	TP_stable	TP_stable
S000002412	scerevisiae	scerevisiae	0	test	1029	0	0	0.4500706791877746	0.1561431884765625	TN_stable	TN_stable
S000002413	scerevisiae	scerevisiae	0	test	1029	0	0	0.1362045854330063	0.1120108813047409	TN_stable	TN_stable
S000002414	scerevisiae	scerevisiae	0	test	1029	1	0	0.5714496970176697	0.0001061599614331	FP_to_TN_corrected	FP_to_TN_corrected
S000002430	scerevisiae	scerevisiae	1	test	1029	1	1	0.90792578458786	0.9687970280647278	TP_stable	TP_stable
S000002435	scerevisiae	scerevisiae	0	test	1029	0	0	0.0412856973707675	0.0173090789467096	TN_stable	TN_stable
S000002444	scerevisiae	scerevisiae	1	test	1029	1	1	0.909734070301056	0.9969484210014344	TP_stable	TP_stable
S000002451	scerevisiae	scerevisiae	1	test	1029	0	0	0.1627678424119949	0.0757793262600898	FN_persistent	persistent_FN
S000002454	scerevisiae	scerevisiae	1	test	1029	1	0	0.6257935762405396	0.2708943784236908	TP_to_FN_regressed	TP_to_FN_regressed
S000002456	scerevisiae	scerevisiae	0	test	1029	0	0	0.1177144944667816	0.0246689058840274	TN_stable	TN_stable
S000002461	scerevisiae	scerevisiae	1	test	1029	0	0	0.4440235197544098	0.0264928191900253	FN_persistent	persistent_FN
S000002464	scerevisiae	scerevisiae	0	test	1029	0	0	0.1966995745897293	0.1151734292507171	TN_stable	TN_stable
S000002470	scerevisiae	scerevisiae	0	test	1029	0	0	0.456011563539505	0.0454559586942195	TN_stable	TN_stable
S000002476	scerevisiae	scerevisiae	0	test	1029	0	0	0.3391111195087433	1.068412257154705e-05	TN_stable	TN_stable
S000002482	scerevisiae	scerevisiae	0	test	1029	0	0	0.4618403613567352	0.0571857430040836	TN_stable	TN_stable
S000002484	scerevisiae	scerevisiae	0	test	1029	0	0	0.0001600798859726	3.7318878542969e-10	TN_stable	TN_stable
S000002503	scerevisiae	scerevisiae	0	test	1029	0	0	0.1238270625472068	0.0009508989169262	TN_stable	TN_stable
S000002508	scerevisiae	scerevisiae	0	test	1029	1	0	0.8679402470588684	0.1068643182516098	FP_to_TN_corrected	FP_to_TN_corrected
S000002510	scerevisiae	scerevisiae	0	test	1029	0	0	0.1013160943984985	0.0005031561595387	TN_stable	TN_stable
S000002512	scerevisiae	scerevisiae	0	test	1029	0	0	0.3212766945362091	0.0009056510170921	TN_stable	TN_stable
S000002516	scerevisiae	scerevisiae	0	test	1029	0	0	0.0287536550313234	0.0001524884719401	TN_stable	TN_stable
S000002517	scerevisiae	scerevisiae	0	test	1029	1	0	0.5352544784545898	0.1414692848920822	FP_to_TN_corrected	FP_to_TN_corrected
S000002523	scerevisiae	scerevisiae	0	test	1029	0	0	0.3026867508888244	0.0191406905651092	TN_stable	TN_stable
S000002530	scerevisiae	scerevisiae	0	test	1029	0	0	0.2532281279563904	0.0012403351720422	TN_stable	TN_stable
S000002545	scerevisiae	scerevisiae	0	test	1029	1	1	0.5565518140792847	0.6671574711799622	FP_persistent	persistent_FP
S000002551	scerevisiae	scerevisiae	0	test	1029	0	0	0.0472232848405838	3.59984341002928e-07	TN_stable	TN_stable
S000002566	scerevisiae	scerevisiae	0	test	1029	1	1	0.7161181569099426	0.8005278706550598	FP_persistent	persistent_FP
S000002570	scerevisiae	scerevisiae	0	test	1029	1	1	0.9041237831115724	0.9647403359413148	FP_persistent	persistent_FP
S000002578	scerevisiae	scerevisiae	0	test	1029	0	0	0.0136671541258692	0.0148820867761969	TN_stable	TN_stable
S000002582	scerevisiae	scerevisiae	0	test	1029	0	0	0.1160206645727157	0.00044594812789	TN_stable	TN_stable
S000002586	scerevisiae	scerevisiae	0	test	1029	1	0	0.542804479598999	0.3347058296203613	FP_to_TN_corrected	FP_to_TN_corrected
S000002587	scerevisiae	scerevisiae	0	test	1029	0	0	0.2566898465156555	0.0027449396438896	TN_stable	TN_stable
S000002588	scerevisiae	scerevisiae	1	test	1029	1	1	0.7299827337265015	0.9019356966018676	TP_stable	TP_stable
S000002592	scerevisiae	scerevisiae	0	test	1029	1	0	0.7485031485557556	0.0174296759068965	FP_to_TN_corrected	FP_to_TN_corrected
S000002594	scerevisiae	scerevisiae	0	test	1029	0	0	0.145351380109787	4.363055995781906e-05	TN_stable	TN_stable
S000002625	scerevisiae	scerevisiae	0	test	1029	1	0	0.6561792492866516	0.0164931863546371	FP_to_TN_corrected	FP_to_TN_corrected
S000002626	scerevisiae	scerevisiae	0	test	1029	0	0	0.0975428521633148	0.0037589012645184	TN_stable	TN_stable
S000002631	scerevisiae	scerevisiae	0	test	1029	0	0	0.08165043592453	2.8173856208013603e-06	TN_stable	TN_stable
S000002632	scerevisiae	scerevisiae	1	test	1029	1	0	0.9386572241783142	0.171577051281929	TP_to_FN_regressed	TP_to_FN_regressed
S000002636	scerevisiae	scerevisiae	1	test	1029	1	1	0.888047456741333	0.744077205657959	TP_stable	TP_stable
S000002645	scerevisiae	scerevisiae	0	test	1029	0	0	0.1737749278545379	0.1132434457540512	TN_stable	TN_stable
S000002663	scerevisiae	scerevisiae	0	test	1029	0	0	0.0796995908021926	6.494153785752133e-05	TN_stable	TN_stable
S000002668	scerevisiae	scerevisiae	0	test	1029	0	0	0.415364146232605	0.0011347261024639	TN_stable	TN_stable
S000002670	scerevisiae	scerevisiae	0	test	1029	0	0	0.0697801783680915	0.0002443371340632	TN_stable	TN_stable
S000002683	scerevisiae	scerevisiae	0	test	1029	0	0	0.0198582597076892	3.170098921145837e-07	TN_stable	TN_stable
S000002684	scerevisiae	scerevisiae	0	test	1029	0	0	0.0134313562884926	2.5867764819054173e-08	TN_stable	TN_stable
S000002690	scerevisiae	scerevisiae	0	test	1029	0	0	0.0196274165064096	0.0010740197030827	TN_stable	TN_stable
S000002693	scerevisiae	scerevisiae	0	test	1029	0	0	0.3454917073249817	0.0003998754546046	TN_stable	TN_stable
S000002694	scerevisiae	scerevisiae	0	test	1029	0	0	0.0063427221029996	4.308887753268209e-07	TN_stable	TN_stable
S000002700	scerevisiae	scerevisiae	1	test	1029	1	1	0.8965950608253479	0.8087840676307678	TP_stable	TP_stable
S000002702	scerevisiae	scerevisiae	0	test	1029	0	1	0.4278544187545776	0.9710720777511596	TN_to_FP_regressed	TN_to_FP_regressed
S000002706	scerevisiae	scerevisiae	0	test	1029	1	1	0.5287075042724609	0.5869631767272949	FP_persistent	persistent_FP
S000002714	scerevisiae	scerevisiae	0	test	1029	0	0	0.0271152108907699	0.0013341385638341	TN_stable	TN_stable
S000002717	scerevisiae	scerevisiae	0	test	1029	0	0	0.3158163130283355	1.109812842514657e-06	TN_stable	TN_stable
S000002724	scerevisiae	scerevisiae	0	test	1029	0	0	0.4686909019947052	0.0034862607717514	TN_stable	TN_stable
S000002731	scerevisiae	scerevisiae	0	test	1029	0	0	0.3912489414215088	0.0080722020938992	TN_stable	TN_stable
S000002740	scerevisiae	scerevisiae	0	test	1029	0	0	0.166534423828125	0.0041218460537493	TN_stable	TN_stable
S000002744	scerevisiae	scerevisiae	0	test	1029	0	0	0.0257963947951793	0.0001493955787736	TN_stable	TN_stable
S000002749	scerevisiae	scerevisiae	1	test	1029	1	1	0.782168984413147	0.9733263254165648	TP_stable	TP_stable
S000002755	scerevisiae	scerevisiae	0	test	1029	0	0	0.1914219558238983	4.9471873353468254e-05	TN_stable	TN_stable
S000002767	scerevisiae	scerevisiae	0	test	1029	0	0	0.3998005390167236	0.3747921884059906	TN_stable	TN_stable
S000002771	scerevisiae	scerevisiae	0	test	1029	0	0	0.3648755550384521	0.0007848204113543	TN_stable	TN_stable
S000002776	scerevisiae	scerevisiae	0	test	1029	0	0	0.1135693490505218	7.742751790829061e-07	TN_stable	TN_stable
S000002780	scerevisiae	scerevisiae	0	test	1029	1	0	0.6078068614006042	0.1714696139097213	FP_to_TN_corrected	FP_to_TN_corrected
S000002782	scerevisiae	scerevisiae	0	test	1029	0	0	0.0526202283799648	2.3847293050494045e-05	TN_stable	TN_stable
S000002789	scerevisiae	scerevisiae	1	test	1029	1	0	0.9031292796134948	0.3955689072608948	TP_to_FN_regressed	TP_to_FN_regressed
S000002791	scerevisiae	scerevisiae	0	test	1029	1	1	0.638853907585144	0.7050984501838684	FP_persistent	persistent_FP
S000002799	scerevisiae	scerevisiae	0	test	1029	0	0	0.0011100126430392	5.766222610503746e-09	TN_stable	TN_stable
S000002801	scerevisiae	scerevisiae	0	test	1029	0	0	0.1159572452306747	0.0001752925309119	TN_stable	TN_stable
S000002808	scerevisiae	scerevisiae	0	test	1029	0	0	0.0459433794021606	0.0005762568325735	TN_stable	TN_stable
S000002811	scerevisiae	scerevisiae	0	test	1029	0	0	0.0478061288595199	5.0154120856404916e-09	TN_stable	TN_stable
S000002814	scerevisiae	scerevisiae	0	test	1029	0	0	0.0117618702352046	4.2783442040672526e-05	TN_stable	TN_stable
S000002820	scerevisiae	scerevisiae	1	test	1029	1	1	0.6827658414840698	0.9225839972496032	TP_stable	TP_stable
S000002835	scerevisiae	scerevisiae	1	test	1029	1	1	0.8534429669380188	0.935270130634308	TP_stable	TP_stable
S000002840	scerevisiae	scerevisiae	0	test	1029	1	0	0.6312465071678162	0.1132040917873382	FP_to_TN_corrected	FP_to_TN_corrected
S000002842	scerevisiae	scerevisiae	1	test	1029	1	1	0.7799701690673828	0.9964656829833984	TP_stable	TP_stable
